train_id,current_lat,current_lon,destination_lat,destination_lon,speed_kmph,track_condition,weather,congestion_level,signal_status,distance_to_next_station_km,route_deviation_meters,fuel_consumption_lph,scheduled_arrival_hour,delay_minutes,is_delayed
1021,19.921714657532753,94.8698856417783,32.48826779054957,87.38039219799327,40.653016916577286,Poor,Fog,0.4966542322198928,Yellow,9.214628537791617,50.04044745173503,187.25253405341687,13,22.992649552287634,1
1052,28.935947597954705,94.04559120667348,26.31505107781677,91.1871639387764,98.7329681629105,Good,Storm,0.540422013030559,Green,37.36345657208024,20.938174796237885,285.0331203978916,0,29.9141760249163,1
1001,19.159304899411993,89.21652587506458,10.282558597134392,74.5992988792761,50.4893788693505,Good,Rain,0.9442036147216601,Yellow,2.956310645114866,430.7838413295961,118.51876554882742,6,32.41862322828722,1
1087,22.191917020149436,78.6429462707784,22.104153338175365,72.84166616542892,58.26280496955228,Good,Storm,0.4125151537676274,Green,22.14001605311154,380.0130977708465,335.99635295784043,0,42.044202165037916,1
1029,20.458649171838537,71.07763713838217,14.082996935328715,68.56849920596139,49.60559287104236,Moderate,Rain,0.5669566135396983,Yellow,31.885370433392733,333.01384142318665,119.13661507679166,4,8.173106130716175,0
1037,29.478158317936746,87.9707065156673,13.773795428032022,74.61454528207004,59.78705256411156,Moderate,Clear,0.8852625740541523,Yellow,4.441145422061117,15.449616468432515,147.52954226943538,17,0.6838297630469157,0
1001,33.02619957062191,96.38096835880098,35.27871495745519,68.6932552224361,103.85407507694359,Moderate,Fog,0.3214050001761587,Yellow,22.721382916096267,119.67696757686963,214.51235925105635,16,0.0,0
1063,23.42478329121791,89.0715286826242,30.08470489420716,78.01875190698271,50.603528410006064,Moderate,Clear,0.67416386896759,Red,15.853683752400903,406.1571635761303,267.3159569944083,16,21.49083825834457,1
1059,30.893533631660546,94.93315170904273,28.190687212200167,72.22509957607106,119.53325058348271,Moderate,Rain,0.7571618488220965,Red,25.413936986392446,72.33383252927229,364.4514021821002,12,13.955424611828242,1
1020,16.606813778575667,91.32483667570999,14.9289356952579,84.81697234860574,66.16782208782335,Poor,Storm,0.3305282346870094,Yellow,25.724250262488255,406.42671994688186,389.11893357923856,20,52.11025815247333,1
1032,23.699718694560794,72.73032557838368,11.438629558187564,79.12807602524691,113.75745004066631,Poor,Fog,0.16434118553064447,Yellow,39.47634868627313,292.11677485459006,365.3926372134427,3,21.363409727428852,1
1075,18.0116686564292,75.22690934714733,33.254146017275154,70.71397489105203,55.20264638684373,Good,Fog,0.5029095419022733,Green,7.051721893799986,370.1841838984896,132.11339730547593,20,5.146971681239304,0
1057,20.01182684158308,77.91410245110816,8.170507510931078,79.59612742806124,55.03180159555214,Good,Storm,0.35680173013330163,Red,5.0532604513258566,322.2535392255865,289.368845576392,21,36.358384997692106,1
1021,29.24000207956739,72.87955288580213,19.25479628732957,74.0710953630677,85.2268546434459,Moderate,Clear,0.26646243179221396,Yellow,20.69262142870075,208.49479004187725,232.51437163602247,15,0.0,0
1088,33.56821198764867,84.86788864751719,16.050762585878672,87.72514318886306,44.04800679237424,Good,Clear,0.973421310694105,Red,44.48847604945009,145.9886744484622,137.73766543337686,16,21.943903567367745,1
1048,11.523366341545197,96.28806519991359,24.540909810115885,78.56865109835145,104.08023181084742,Poor,Clear,0.5021530187015332,Green,42.90820646393256,336.36458929542357,266.5337113757606,17,14.856942079595282,1
1090,26.404538438134036,90.0823061696486,15.264744640689207,72.26387026723924,75.1692200534443,Poor,Clear,0.8564776938434238,Yellow,28.439652554789042,403.4564409024471,206.9974916756284,1,34.69050881249613,1
1058,24.882170419756157,80.27821572295639,17.024955420520932,78.1384502397243,95.93571786822835,Good,Fog,0.19531741054335916,Red,44.549917129584244,22.36631808093087,203.73635178890524,20,0.0,0
1041,11.434036136102025,68.13062994842836,32.65115579480261,74.50697168397538,53.97057627968155,Moderate,Rain,0.9394427648991306,Green,40.46183627988688,189.9544668619153,128.3335356133617,11,25.97979477250966,1
1091,14.144935582763164,77.08500432300718,25.492475878731042,91.0775910475132,91.38858806289522,Poor,Storm,0.7944314345690218,Yellow,14.61903354455942,175.3648920899315,393.6558897012144,9,53.38578753925559,1
1059,17.01907234724773,83.27601934307424,12.224793292551682,96.5176592505834,87.52565234813548,Good,Rain,0.8086921561891424,Red,9.335207741845675,279.73542022922624,317.78797006714603,8,14.905815539316126,1
1079,12.841001053707544,77.40327534170714,29.067674761379116,68.73925028186325,100.45290015343551,Moderate,Rain,0.3897648751959286,Green,15.756668547858588,56.96252819389985,184.10026340212568,22,0.0,0
1014,15.068154993205912,71.22001276769193,14.016316842916474,88.01058398214317,63.79210341207765,Good,Clear,0.48563699307768626,Green,12.128776043501905,466.70970506963965,375.2425471712505,3,5.193712546302811,0
1061,15.760423166989519,80.84018374899495,20.557142973261925,75.65477717508111,114.65324599772073,Moderate,Rain,0.5933543258986801,Red,31.51322084027616,274.2551342169113,384.42615889906284,14,2.019882249963514,0
1061,17.73454115813273,75.34433169200577,26.751609868339507,69.92585067220953,116.90408555165855,Moderate,Clear,0.7897655362050647,Yellow,29.660056525957856,461.87640214188946,343.11245299500786,20,17.595020850619346,1
1046,29.73232313123361,94.36773891738355,15.885956586267131,68.41618797797351,109.44988889770838,Poor,Clear,0.8490567520604376,Red,30.323431789186305,408.4704617308253,297.7945492333858,22,32.501007817022185,1
1061,24.585453911667422,70.95088132652945,19.139097625597977,93.54928040716038,85.76270129284335,Poor,Rain,0.07804530935193443,Green,10.275873288080993,95.81943115759067,212.91298591677656,9,15.327974486405878,1
1050,36.60115348659065,69.4254262330166,29.290338321820375,78.25458856025618,73.62306165290804,Good,Storm,0.9040623875331745,Green,39.8012735385455,66.1695061464786,230.3039523252319,8,34.49367759238015,1
1054,20.027338982056662,68.154110905491,35.19941764930596,96.84177287062752,44.639393485596386,Good,Rain,0.937496652504261,Yellow,22.247678093588934,430.6251200004641,236.50337603031087,6,25.43284296789149,1
1063,29.862087141270827,77.51402085008408,23.348106651824715,80.82893786127616,115.77822411687917,Moderate,Rain,0.5928874043567856,Red,24.150144097960116,268.05011129210953,384.62879651531006,10,2.841440562452431,0
1002,33.27258421991948,87.15121830782577,8.28915817514206,73.44033480136986,116.14250749586935,Poor,Fog,0.18675061325490594,Yellow,49.85113046435074,9.871373948949213,328.04038140876764,1,3.27766731207854,0
1050,27.690376298103217,89.18199883357198,17.815448786013086,90.53716348715383,41.49507639837471,Moderate,Clear,0.8184148327034895,Yellow,14.83131751217466,467.1133742196799,187.60429100108612,19,18.874918178014852,1
1006,19.944077472107384,81.14458881806996,19.5603957105205,94.86827427465167,68.55100373125761,Moderate,Fog,0.5485876145495989,Green,20.31276220127783,236.5141996965322,287.39217608643105,19,8.264596941461537,0
1020,29.854244291626834,87.84553086320273,17.83603498006508,91.65300989248924,110.40290946066095,Moderate,Storm,0.8171964537163796,Red,34.146697187300276,150.46815087619785,278.1701610145921,23,41.61822322562411,1
1072,13.906346995407862,78.43750705024554,20.65179697235132,89.61077778679831,46.468162643169464,Moderate,Rain,0.8148081265893166,Red,44.140237989321825,258.29893558532365,343.63809979185635,15,22.429351483620245,1
1038,17.49901279022384,87.36638037961188,26.34732136073359,77.70629114105589,55.72531013681659,Moderate,Fog,0.08672931568579245,Green,7.212269327517526,411.4591952170776,128.59251879476648,5,6.996599846081018,0
1017,23.853872397879375,69.17728357376883,11.512712782934841,69.87022055295624,118.29418534556726,Moderate,Fog,0.6070214283706641,Green,37.01724451493103,55.1463675178952,310.3814774553497,7,4.580291064318787,0
1003,24.686872231298302,79.33183655244312,15.90628475715766,73.8376811082426,107.78310496962789,Good,Rain,0.48314429926872127,Red,45.99574577378198,179.46645161876623,199.35095209757057,22,11.589152260684994,1
1088,8.642102788706254,90.9346406513622,22.721794494511112,80.95749737317463,112.96507952670109,Poor,Rain,0.9461194699995177,Yellow,21.723306057916584,159.4333366227792,138.88961221371673,23,29.299913637808633,1
1059,35.40831147392426,91.28717488331104,17.15162593721928,95.72979623041772,51.372353492425376,Poor,Clear,0.29664129192539634,Yellow,15.04961922374236,419.82476001407383,319.5319993229756,22,23.122911532084714,1
1013,28.20219086530431,88.76831458739514,36.74147480592542,88.96277121058527,56.9052767173476,Moderate,Clear,0.20600010619092501,Red,34.20912019197193,389.2336379886061,199.49380716052593,17,9.119670885946228,0
1008,22.37540875672484,73.92291999652606,20.51151254408716,92.02020830987917,88.43332674813993,Moderate,Fog,0.8970868560191547,Yellow,13.057608910676283,200.05201728846606,319.0371231012071,10,21.63767431248067,1
1089,35.06068979784094,75.16894844898836,33.22417545417427,76.0415230102878,80.13905768021593,Moderate,Rain,0.14871556890010473,Yellow,19.830197580817018,332.24415483227995,148.73108501829483,21,0.0,0
1052,20.733771392274026,96.88657309067085,33.998785232802064,87.8308677961516,63.880271243763914,Poor,Clear,0.6865194587244617,Green,44.94875533040034,197.2227411473909,395.77834734311216,3,24.132132081343975,1
1001,36.43263153784078,70.99796220885683,32.24420299194814,93.01070615796189,110.70770397897971,Poor,Clear,0.30001981384181087,Yellow,29.926295076977492,285.65691915811686,341.02240470413017,3,22.893403008847002,1
1083,22.85625796006107,73.23921826816988,9.360048987409867,81.90293393200095,112.11108924284585,Moderate,Storm,0.5678457554974776,Green,5.65388606339237,495.6076473125596,186.74553579889016,9,38.60559454476365,1
1091,11.314287329941404,71.77076141385385,35.48465521678719,80.466863946692,63.33472081172889,Poor,Fog,0.6162194328412611,Yellow,17.155179040872177,267.7872336177873,322.15727621857184,21,30.168109623880344,1
1059,30.17922820131904,77.50199394682485,11.73353430186213,88.86273088952159,52.46025124735518,Moderate,Fog,0.41736928195796674,Red,31.73599309075143,494.2873664152534,140.739962727896,15,19.432544127718813,1
1070,27.688034027257373,74.09509922178378,8.99770520371454,84.23743890109765,51.927393661625075,Moderate,Fog,0.9749649802370958,Green,24.593384220579214,373.5995531323718,296.03123565063123,23,15.499448906363302,1
1043,30.416614917862017,82.43295082688539,20.016718629290168,96.80196141262726,78.75401563135512,Moderate,Rain,0.13183316808497914,Red,33.35662652082794,60.36114513156987,117.8910594111953,20,0.0,0
1007,35.591818833044755,81.80460049952347,13.644386949977825,80.32798122112828,50.633479632108234,Good,Storm,0.391399089036757,Green,38.310629466336685,397.98308430017335,200.01623793008537,2,46.74774192372455,1
1046,30.518189776879524,94.1436629640878,13.34169936023385,73.1023550424246,77.86721776761803,Poor,Clear,0.4303953268743158,Yellow,24.550140890030697,80.64282073490759,393.53876359656596,11,16.80190818038371,1
1034,25.72876146428276,69.00745847589866,16.346768787908367,81.68611653080308,76.9547258287886,Poor,Storm,0.6310469489961815,Red,49.360632628794974,266.16430419330635,136.27611226243678,16,45.15579002119283,1
1077,32.86195816846438,77.27650772336514,15.203762552158791,74.82094479983421,110.72881705645257,Poor,Clear,0.4072597581945191,Green,45.81901990802112,306.6226172328095,279.2272097322965,4,15.654916937690723,1
1080,27.524146741281413,85.30307886791562,27.85906666235444,84.27636080304053,63.696835184002964,Moderate,Clear,0.09703601137216322,Red,3.9354628973641588,446.11522760968006,121.18161578977818,2,8.465653535463726,0
1035,19.83545264795177,85.53925109347495,13.416541892446032,71.64811278070043,84.8521966912782,Good,Storm,0.9474299981808262,Red,14.055125749760698,105.21210512855738,300.8203634588087,15,48.95008789508874,1
1049,33.682973163011425,81.92366064141207,23.750430850720498,95.5493119329264,99.47998914272772,Moderate,Fog,0.4160790816386857,Yellow,15.726632103179417,437.97103618193137,183.59864588816384,18,7.387229935213589,0
1003,14.435113362746813,91.65430068362437,36.606369838162365,92.93486356466467,87.67318360399251,Moderate,Rain,0.34267372721707257,Green,10.030227476830518,467.24688797915053,192.99268043727847,3,9.850001985075199,0
1001,28.724596972353,69.81894297101931,20.53909020773238,72.51139651615725,116.32542759841095,Moderate,Storm,0.4467221241740047,Yellow,16.28880864947353,44.74367562978415,201.34076058856536,8,26.3514726052215,1
1005,33.565340193281955,91.64914520182394,26.614320155067656,72.99939475966328,88.1821984399816,Good,Fog,0.21659568212892244,Red,21.816211013837552,442.6425590060112,161.54704438768277,3,8.882466046392143,0
1053,29.20817907139559,82.3478729726354,36.111778654166336,82.86072156015248,112.14897427760894,Moderate,Fog,0.10022168466865089,Green,3.5259979706304296,129.59002430387352,382.49721552129944,20,0.5073145377387247,0
1003,28.22098715256185,71.87906015723306,11.991530943199564,90.41356022421003,59.60451114029944,Moderate,Rain,0.14857847910886257,Red,7.23771157048831,40.50047469106877,371.749552718605,9,1.662127463241088,0
1053,29.826510528083244,93.68535549267385,20.13960326949843,74.35330073435836,84.8602218223549,Good,Rain,0.1666548270035596,Red,5.716048060880706,479.28717795916214,361.0045689951673,20,3.841984184455276,0
1092,21.486602200718686,86.82763460668794,32.65557960566237,69.76817986722642,83.46447412533236,Moderate,Fog,0.19767343821589511,Green,3.2695300181858786,196.10174362479543,131.93366402403637,16,1.6996115504879907,0
1062,33.350949782553755,72.74282491790004,35.03686479960152,83.82049402089584,119.15616881120668,Moderate,Rain,0.4199602122261923,Red,24.593353994779303,311.4917525684848,170.03345155202626,15,7.475861920458455,0
1017,13.899657778946644,68.97584197857176,25.43584568080825,88.05631630895829,56.36050507192988,Poor,Fog,0.6238992690441536,Green,17.356351078081108,276.43655989765756,283.6677577935278,6,27.509174511039156,1
1089,11.69420606400984,72.09217980164684,12.159197473666477,75.08659924748879,51.2794718692782,Good,Clear,0.6288878380267325,Green,46.836914252835854,106.59096232991622,391.1113004169483,14,13.584273901008578,1
1043,16.279754623436837,85.65514084523141,34.142675934482,89.45326584476851,88.93376621043363,Poor,Rain,9.756956192685795e-05,Green,6.035266236645152,334.78286408353256,281.4452146914052,17,14.655776939684678,1
1033,23.4157445064748,73.19959082254141,13.058950419537334,95.56866976339364,57.89537146656507,Moderate,Clear,0.9209576668983999,Red,46.37573145104794,23.05749450363248,198.13052850245077,5,20.18755509644769,1
1073,22.806292066870803,74.54712917137581,18.233457601631436,71.97515883787871,91.13242765202318,Good,Rain,0.8228471805323216,Yellow,5.240735252573501,101.54746315599667,345.22123336903917,14,12.875338338877297,1
1061,31.797363972621014,68.7290520469331,18.88973135510559,82.81984289395217,117.79912708156407,Good,Fog,0.9639380394360398,Red,31.34164998361732,472.33187546697224,140.62916496986995,10,14.45269860570474,1
1099,19.732491035716507,88.96498949491951,20.971454656306214,69.6484165697659,115.72047963179661,Moderate,Fog,0.35998634473019286,Red,13.138786531439695,476.7537622953833,364.5225650363943,19,12.185224226738004,1
1013,22.04598836245375,91.50056759302367,30.914808661997537,73.99316920969075,58.48824197151984,Poor,Fog,0.664799276689397,Green,41.513476678199865,241.32759590672674,392.40303703585874,4,29.573989215989577,1
1094,8.387662814522473,91.10859712639157,31.262186964972052,70.60476125037113,53.67170785697191,Moderate,Fog,0.1680207492560971,Yellow,4.012266524958523,84.53586945688929,390.2957961849138,15,0.0,0
1047,19.882437856845232,71.69947638956424,28.86999712506531,79.71619206932587,84.85914297300366,Good,Fog,0.817033027220336,Green,47.67289963271164,210.81003051747666,144.30896902473862,11,5.300928392493011,0
1014,26.78545275555992,94.19573269427403,8.641731558225867,91.80412192086797,86.942183057852,Good,Fog,0.16136772295436885,Red,3.3156028163121074,438.5354166459496,264.8822520488799,20,4.460739131512013,0
1071,8.449741588171173,87.49608605474832,24.380507964297394,84.73678306513166,92.98000571045202,Moderate,Rain,0.3259857008077496,Yellow,12.814550146765358,35.1370272180207,275.47570889345275,3,7.098898461518024,0
1077,16.145576990401068,94.02833004892906,29.6772957205606,74.4549602777975,99.31927407894467,Moderate,Rain,0.4908348559469833,Green,23.74505157730211,63.93428858175682,158.47557712608378,1,0.0,0
1086,14.030734419392308,80.96765463138925,20.89413196178474,69.16320876577598,88.07658485376034,Moderate,Clear,0.5945316688527504,Red,38.04683644174455,447.82642292803035,264.03320416806287,15,0.0,0
1061,9.217577438378058,80.67169097142724,35.4031453155965,84.04854766331583,48.94024029757303,Moderate,Storm,0.5596330242867316,Red,47.60452315962508,207.69170034637253,293.9612721919221,7,44.28916722679437,1
1039,21.898542607521588,90.75155904186197,31.89050513453018,71.85110473472656,103.21263764555582,Poor,Rain,0.10209601170999727,Yellow,21.974079133424425,41.72930257118812,198.6885234241178,16,8.736104068057138,0
1084,13.26997550361654,70.70563780882556,26.50649689911809,77.93928679354896,46.361374761970076,Poor,Rain,0.421676002863851,Red,38.108194597075766,69.60453858699078,194.704229950885,8,23.551391931976642,1
1079,29.549364649310025,83.10534706241168,9.810330326792888,82.79557550849458,41.59941489737537,Poor,Storm,0.9229092642058225,Red,36.6309651678167,441.22408898039686,118.0715499333941,5,65.49079593177483,1
1081,32.589908629137106,92.25514283330554,26.918041179911008,94.20824353489958,101.57265572895012,Poor,Storm,0.8723685277518516,Red,28.98727586925442,245.05168581225584,387.0476679773213,3,46.48225202188873,1
1052,23.821970297405286,92.07558432901757,34.435808436314346,70.37287648557279,83.86859395485406,Good,Clear,0.5907835232546398,Red,34.85503962894016,81.49715393062223,341.0847784026887,21,0.8988291402914346,0
1023,36.46951293311311,95.7278528339287,19.00391621954759,87.38962017573809,95.88731348692187,Good,Clear,0.5723245754536014,Yellow,2.8652674702427166,447.0298774640577,327.8347392713397,12,18.598384218287606,1
1025,21.063878572647265,88.24990521238584,32.30584324255547,68.40835727964148,70.6197859366079,Poor,Fog,0.11167518264933018,Red,22.637292643978164,422.6394445893786,106.5336759825553,13,16.366367783474264,1
1088,22.88767809652255,74.02534825375213,17.08167314300319,86.26734801844859,40.8873994819594,Moderate,Clear,0.2002594523103034,Red,39.50717400894149,11.511675394151988,287.29273137762937,11,0.0,0
1059,36.687314864774756,68.58812913194285,24.53299545487178,83.99444219058722,66.48122793048202,Good,Clear,0.25263974260409605,Red,24.236836105133815,290.49505387473596,154.18856063737297,2,0.0,0
1040,14.714904642986415,81.90305816018596,26.804308132752688,91.54413198261196,88.65081863385142,Moderate,Storm,0.48819572852380566,Yellow,43.80172462712047,122.16832519035387,298.5152593915891,14,24.31979928767121,1
1028,35.33383225063025,82.89741210305411,27.66185608920795,83.4182117130699,58.05624563760878,Poor,Rain,0.7313560480957187,Yellow,41.8482559516708,266.56790599028216,286.3466472926276,14,34.70369033752728,1
1014,9.242289098454284,74.96761495046901,33.593930119466094,78.22588139205799,95.0243466906345,Good,Fog,0.4607253556042582,Green,43.30885547844592,139.63416610266532,355.57760729917334,14,1.2076154902231881,0
1044,20.945219817632648,71.6162259665845,14.80404574318218,75.03977526851857,103.55208079135559,Good,Clear,0.12606104183739775,Yellow,7.369837595781773,157.93814044598554,176.6302285944403,14,0.2807849948097285,0
1064,10.030101851858907,85.00003681952475,15.608717973380266,70.47224251168012,76.34135986924474,Good,Storm,0.4393488770113805,Red,12.962915103737455,300.92626621629023,108.23853368627576,7,33.40287001981373,1
1088,29.147807544495645,90.1634145467001,28.417188806011367,83.50376755459651,110.05770384553341,Good,Fog,0.16263325374888837,Yellow,2.450266387394387,269.42958888386363,374.2332638127775,16,0.0,0
1070,25.643859140520515,96.80146900411465,13.138620562037104,93.76133587280849,108.38532516552944,Poor,Fog,0.7511473516928845,Yellow,49.157235616289704,197.59619889040363,372.59080854394574,22,21.831720590686945,1
1008,28.492393640560294,89.99077589910503,21.463841743954852,82.927590324715,110.2446362233467,Good,Storm,0.166500860404579,Yellow,12.570768831421336,53.78398591450778,236.7578623146278,13,20.516467708383075,1
1087,18.859931599072493,91.01534001341184,8.580997138239239,89.43398286651087,92.8829626125468,Poor,Clear,0.4825339895444567,Red,18.98757338962987,484.7119492898079,123.42641767813714,22,20.891171634850913,1
1000,18.714976086910028,85.87736546863513,12.08840077271331,76.6546132083097,64.38311997388638,Good,Clear,0.693413602661093,Green,14.471395914193373,87.3027752350256,249.3906966503454,5,5.140968644112582,0
1007,9.314259089865944,96.59175711013052,27.686545165836982,80.99579493636827,78.50010258972576,Poor,Clear,0.22819806394520858,Green,2.949887519425449,316.55862247819493,257.204266233034,16,17.370432956338977,1
1087,18.148403246359553,86.55873516832254,29.676386500970864,77.41349289993201,96.8408519624873,Poor,Clear,0.07603010763732643,Green,13.801642470895315,41.37238135203225,346.5176415319937,1,5.206121441229076,0
1062,34.94936366559972,92.94734530559143,11.34425196389843,71.16871722929203,56.84509226100582,Moderate,Fog,0.5632994760747487,Green,5.8115876441776555,344.1564162728093,315.13043330985863,10,7.803266985039392,0
1010,18.99756957823302,95.42775474098772,14.603576961924713,80.09266949522164,99.1074807403621,Poor,Rain,0.05420266350439251,Yellow,20.319871232844648,47.41989169195138,121.24137277857707,15,16.14527489630714,1
1080,32.10966348043713,94.96589651451626,10.868228949574481,90.16432972327928,83.84708936744322,Moderate,Fog,0.587768642968168,Green,48.37438179850201,114.75417075299089,311.6012832760413,18,7.955522461838349,0
1007,32.42743963774809,79.06104496971734,20.56897247382839,79.454274986791,47.68139522268506,Good,Fog,0.7534985375862014,Yellow,35.21485623112707,323.49259968901896,140.72184055938604,16,17.56409699381191,1
1034,18.823993534997783,70.2811996911135,11.657366051594366,86.85519744432975,84.58290616001338,Moderate,Storm,0.3293159916723065,Yellow,35.63813870058618,141.46759597217672,126.84160811484622,20,30.62465412671417,1
1034,26.32767173148948,72.98433737363816,20.68158449783981,89.99984903747495,45.34209105699866,Poor,Fog,0.48834940908069213,Green,23.20562073127151,266.4254075739617,219.5821394304665,20,28.889360559870802,1
1032,10.7657764659187,69.71747585650162,29.23084941823282,77.35935058927336,41.14458280372976,Moderate,Clear,0.9287618382249465,Red,40.753896523782934,62.252696668704644,123.20908205025266,5,18.36494958431733,1
1004,11.006678841294018,71.05651111004507,27.818270361159108,91.12792222855883,111.17021359258275,Good,Storm,0.4711088641755524,Green,45.50592417896038,101.20026963310147,348.78069813549916,13,25.157765541430912,1
1040,9.411072246189686,73.35488613091724,16.13335411870351,77.82884579212158,79.19328892835958,Moderate,Storm,0.9965540613933889,Green,48.11595029810722,366.88795412730826,238.9387555020047,12,41.68816079194065,1
1027,24.849437707878174,77.89173518103465,27.53911392816104,75.42710475335322,83.46317240322598,Poor,Storm,0.1570024113576729,Yellow,5.850520914574509,17.569430141116392,276.1011266986353,22,28.7746966693832,1
1006,20.35605835115681,83.7626497506772,34.90365179608773,74.45093886503608,62.39502173042135,Poor,Storm,0.7089339024832891,Yellow,44.102556423677406,55.90010492852582,273.059357051264,6,63.016833532917225,1
1072,23.892938343262962,88.6387797212975,18.07820722546255,73.79722022602034,83.41957755659948,Good,Storm,0.652618598197254,Green,12.02906129521718,107.47800930531982,393.4329359049875,12,34.633424701631235,1
1071,23.111122524743248,74.11689274708884,17.54445545723059,89.3765981115885,53.50949537197862,Good,Clear,0.8723048135263272,Green,20.46607819755086,10.095279552140513,374.7347520838917,5,15.257350015213136,1
1011,18.15588674163118,87.50314972290604,24.571720892978504,93.73776857065062,99.651663790762,Moderate,Rain,0.09244321199054073,Red,17.928382540889288,47.68934925309265,354.7384176356105,1,0.0,0
1033,27.646729029880714,88.42351316057017,15.119552519796683,74.6888057513734,105.86793283231086,Good,Rain,0.2802065915018167,Red,34.08137196425295,140.69573881811493,214.98076807394045,21,2.394047014808957,0
1032,29.99655454657533,84.2000477691195,26.895788911427307,70.47196863608846,108.47006239354083,Poor,Storm,0.13217922576033525,Red,30.298302471455788,46.458725791571176,143.52991015149524,4,37.40306347610554,1
1047,8.424219507452596,94.20491822416261,32.13559134950195,77.09924231236471,48.5322173942344,Moderate,Rain,0.9330951222719215,Yellow,6.3461388636337634,433.0597150149332,277.5601007521226,11,15.830029659167446,1
1022,14.01002669329747,71.21884960373251,21.320236647860327,87.0775699287194,84.62035202758344,Moderate,Fog,0.4266353246452571,Red,39.358308846211315,33.036895255577456,232.09482253301985,14,0.0,0
1061,28.68384017441677,73.13652227047017,27.70571242292309,78.68708267455513,104.70007758752263,Moderate,Rain,0.9100658455350691,Yellow,22.54262468827331,430.49184958911974,167.6579957237879,5,14.587355038713413,1
1087,19.21198500638119,80.43127990729506,26.904677292606863,83.92611963712534,50.257319056991065,Moderate,Fog,0.29440699435882267,Yellow,1.1088703231526882,411.4300430301331,129.30763457833532,0,1.1646584480168638,0
1036,27.212034461306637,71.67466932179293,9.121301293580096,89.58484400458066,47.96179265392613,Good,Clear,0.12636810136165189,Green,21.31066007618073,50.38079728169359,230.82798919821767,10,0.0,0
1098,18.06191713230219,84.42258816799854,13.319072560097515,79.8458774034964,105.35535989360167,Moderate,Storm,0.2965372729860164,Red,26.300247211612366,12.59565713595573,295.2603160964341,20,19.6530104787617,1
1043,19.331899417559477,79.5536135316733,33.91237005272576,96.99115010976465,103.73888311129781,Moderate,Fog,0.597174359328049,Green,4.374859575203233,24.996007447656954,287.61694412117026,11,0.4260851896348852,0
